invoice_id,account_id,subscription_id,invoice_date,total,total_nzd,currency,status
inv_6bccd29c32b9b7d7,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2025-06-02,1924.0,3944.2,GBP,PAID
inv_2be17f7393345115,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2025-07-06,1926.66,3949.65,GBP,PAID
inv_b5f8eadf5dffb950,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2025-08-06,1910.21,3915.93,GBP,PAID
inv_50ef79fd09bbae73,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2025-09-03,1925.21,3946.68,GBP,PAID
inv_2eab49ab94b33a57,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2025-10-04,1915.62,3927.02,GBP,PAID
inv_ddec8f609fd4dff7,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2025-11-06,1924.82,3945.88,GBP,PAID
inv_ac861e74d4b186c4,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2025-12-01,1919.69,3935.36,GBP,PAID
inv_5ca7b897b0bd7270,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2026-01-01,1917.55,3930.98,GBP,PAID
inv_e18e3389ecaffe3d,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2026-02-03,1925.13,3946.52,GBP,PAID
inv_2ca08fb0009a0359,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2026-03-02,1916.42,3928.66,GBP,PAID
inv_4352a409d61ce72e,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2026-04-04,1911.13,3917.82,GBP,PAID
inv_1015b2d3e97e181f,sub_95dd23f581e3369e,subsc_1c9f7c78f2c4556e,2026-05-04,1927.43,3951.23,GBP,PAID
inv_e067ade03d42d11a,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-03-02,1045.51,1139.61,AUD,PAID
inv_dfa101160bd7019b,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-04-06,1052.18,1146.88,AUD,PAID
inv_0bc67b6a57fc0484,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-05-01,1054.36,1149.25,AUD,PAID
inv_c46465ab8c9bfe84,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-06-02,1044.05,1138.01,AUD,PAID
inv_6b43bb14875a43e6,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-07-01,1050.05,1144.55,AUD,PAID
inv_f2861da5cfca9fd4,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-08-04,1045.36,1139.44,AUD,PAID
inv_0c389db8bff293eb,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-09-04,1048.24,1142.58,AUD,PAID
inv_63c25f1826e67750,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-10-06,1044.05,1138.01,AUD,PAID
inv_879da9716020ce9c,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-11-03,1047.92,1142.23,AUD,VOIDED
inv_d214ddd58536053a,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2024-12-01,1051.94,1146.61,AUD,PAID
inv_3c1dbb1281ac0bc0,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2025-01-02,1051.1,1145.7,AUD,PAID
inv_0e5069a39fb5f038,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2025-02-03,1046.38,1140.55,AUD,PAID
inv_5136a06ce2018bfe,sub_b32c555b6f310d3a,subsc_8aef2bba460a4176,2025-03-05,1045.36,1139.44,AUD,PAID
inv_5ff27b9ae7e11aae,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-03-01,1047.22,1141.47,AUD,POSTED
inv_7b63cf963e359d31,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-04-06,1047.13,1141.37,AUD,PAID
inv_6201de1c2f7790f9,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-05-04,1049.46,1143.91,AUD,PAID
inv_f463d5ba07307aac,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-06-03,1053.32,1148.12,AUD,PAID
inv_d44edd62663872b7,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-07-02,1054.46,1149.36,AUD,PAID
inv_78313f81ae30acf2,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-08-04,1045.73,1139.85,AUD,PAID
inv_c6b033368ac29181,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-09-02,1044.2,1138.18,AUD,PAID
inv_cd25512036d29f46,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-10-05,1046.22,1140.38,AUD,VOIDED
inv_d2395ede86467e10,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-11-06,1045.78,1139.9,AUD,PAID
inv_c8c462424f3df51f,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2025-12-06,1052.32,1147.03,AUD,PAID
inv_5ff71ccdcf9110e4,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2026-01-01,1046.69,1140.89,AUD,PAID
inv_a8054b332cb81e34,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2026-02-01,1050.24,1144.76,AUD,POSTED
inv_c672cc5e8b5af351,sub_b32c555b6f310d3a,subsc_803bbbbcb9b4d778,2026-03-06,1050.86,1145.44,AUD,VOIDED
inv_5fb1f8110955bc63,sub_b32c555b6f310d3a,subsc_d68b71dded548cee,2026-03-01,1306.46,1424.04,AUD,PAID
inv_b3e8e61d753d9115,sub_b32c555b6f310d3a,subsc_d68b71dded548cee,2026-04-02,1312.12,1430.21,AUD,PAID
inv_0e2305a635622639,sub_b32c555b6f310d3a,subsc_d68b71dded548cee,2026-05-01,1307.64,1425.33,AUD,PAID
inv_c1fac541e748362d,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2023-09-06,2103.56,2103.56,NZD,PAID
inv_d904a0f3942c1943,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2023-10-06,2108.18,2108.18,NZD,PAID
inv_918ef914e2546ce8,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2023-11-01,2100.1,2100.1,NZD,PAID
inv_6e464e3ab7d3d3a2,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2023-12-03,2107.99,2107.99,NZD,PAID
inv_bbd62419823e62ac,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2024-01-02,2099.61,2099.61,NZD,PAID
inv_7fa3baa2627a1ab6,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2024-02-05,2110.05,2110.05,NZD,PAID
inv_2ef9b3d5d114a6fc,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2024-03-04,2117.72,2117.72,NZD,PAID
inv_0383cb0836ef4db4,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2024-04-04,2103.44,2103.44,NZD,POSTED
inv_c2dd53be296e40fa,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2024-05-04,2116.4,2116.4,NZD,PAID
inv_07a56112a4ea317a,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2024-06-06,2104.18,2104.18,NZD,VOIDED
inv_090c68147b37debe,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2024-07-05,2099.09,2099.09,NZD,PAID
inv_b4c9f329e2fdbd06,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2024-08-01,2111.31,2111.31,NZD,PAID
inv_d7893f4080bc8c5e,sub_a7a7714c6f6e623f,subsc_1b27b1826047d1ca,2024-09-06,2113.64,2113.64,NZD,POSTED
inv_9676b29c77705282,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2024-09-02,2099.35,2099.35,NZD,PAID
inv_d94ba0b5163f83b7,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2024-10-03,2106.84,2106.84,NZD,PAID
inv_177e18a3debbab83,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2024-11-02,2107.0,2107.0,NZD,PAID
inv_3d9ca795e8fb239e,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2024-12-03,2115.64,2115.64,NZD,PAID
inv_c487e84ab5ca0a8f,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2025-01-06,2114.11,2114.11,NZD,PAID
inv_fd1a6e12a8a1387f,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2025-02-01,2099.65,2099.65,NZD,PAID
inv_552046eef29549f6,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2025-03-06,2097.42,2097.42,NZD,PAID
inv_e79eb0d58b9994dc,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2025-04-04,2100.81,2100.81,NZD,PAID
inv_8a5d57cb5404716f,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2025-05-06,2117.34,2117.34,NZD,PAID
inv_1f9aecfc6713867e,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2025-06-02,2099.17,2099.17,NZD,PAID
inv_1f3c9f0e1ad2501a,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2025-07-04,2099.61,2099.61,NZD,PAID
inv_5c045b2ecf17b3da,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2025-08-04,2102.94,2102.94,NZD,PAID
inv_b07371798e631d90,sub_a7a7714c6f6e623f,subsc_aff6e32c298fca23,2025-09-02,2114.07,2114.07,NZD,PAID
inv_d0c9c7cbca83e596,sub_a7a7714c6f6e623f,subsc_30422b03fb591596,2025-09-01,2624.47,2624.47,NZD,PAID
inv_ea533a5c35ae757b,sub_a7a7714c6f6e623f,subsc_30422b03fb591596,2025-10-01,2647.35,2647.35,NZD,PAID
inv_076d4b05e6e8fb34,sub_a7a7714c6f6e623f,subsc_30422b03fb591596,2025-11-05,2632.45,2632.45,NZD,PAID
inv_4727cf0ff5bb08de,sub_a7a7714c6f6e623f,subsc_30422b03fb591596,2025-12-04,2639.37,2639.37,NZD,PAID
inv_e3df5c92f63144cc,sub_a7a7714c6f6e623f,subsc_30422b03fb591596,2026-01-06,2642.02,2642.02,NZD,PAID
inv_0d334635cf82a331,sub_a7a7714c6f6e623f,subsc_30422b03fb591596,2026-02-02,2644.68,2644.68,NZD,PAID
inv_5605ec7fe2a7d899,sub_a7a7714c6f6e623f,subsc_30422b03fb591596,2026-03-04,2634.22,2634.22,NZD,PAID
inv_b262132f7b6190f6,sub_a7a7714c6f6e623f,subsc_30422b03fb591596,2026-04-06,2633.1,2633.1,NZD,POSTED
inv_536df253f855ea56,sub_a7a7714c6f6e623f,subsc_30422b03fb591596,2026-05-06,2629.77,2629.77,NZD,PAID
inv_7710b96206432d50,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2024-08-06,4994.91,8091.75,USD,PAID
inv_4aaf747a7baefe6b,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2024-09-06,4996.91,8094.99,USD,PAID
inv_42b7c5e6f3861070,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2024-10-06,5012.3,8119.93,USD,PAID
inv_ed702b01be41babf,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2024-11-06,5003.68,8105.96,USD,PAID
inv_e2e5288e0b21cffb,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2024-12-06,5004.98,8108.07,USD,PAID
inv_b14dedfc787aa8ca,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2025-01-05,5002.47,8104.0,USD,PAID
inv_b5f60d6c2dbac568,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2025-02-01,5013.24,8121.45,USD,PAID
inv_fc317333a8b5bbee,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2025-03-04,5000.83,8101.34,USD,PAID
inv_c4a29aa8a26e894e,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2025-04-01,5011.24,8118.21,USD,PAID
inv_67ccd244b26fc803,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2025-05-03,5006.22,8110.08,USD,PAID
inv_d84551080b7e8ad4,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2025-06-02,5017.14,8127.77,USD,POSTED
inv_2916978ff4215260,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2025-07-02,4996.19,8093.83,USD,PAID
inv_69a99e1d6674e994,sub_b3e99fe1b528effb,subsc_1be5f80f38443aee,2025-08-05,4972.63,8055.66,USD,PAID
inv_043fc9e196ca8575,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2025-08-04,5739.69,9298.3,USD,PAID
inv_fdd6b6155ea7c00d,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2025-09-06,5732.1,9286.0,USD,PAID
inv_88a70b3cf5fc6baa,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2025-10-04,5751.47,9317.38,USD,PAID
inv_ff6ead64974a4f4a,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2025-11-01,5716.01,9259.94,USD,PAID
inv_26da3032ee8f5366,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2025-12-06,5759.42,9330.26,USD,PAID
inv_03338bfac438f7fc,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2026-01-02,5731.45,9284.95,USD,PAID
inv_600b36e0e9fa7186,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2026-02-03,5751.54,9317.49,USD,PAID
inv_a9f56f3f5b12df85,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2026-03-02,5734.82,9290.41,USD,POSTED
inv_d98519918017e926,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2026-04-05,5762.44,9335.15,USD,PAID
inv_72c3a0f3d450446e,sub_b3e99fe1b528effb,subsc_bb3a2fb765920f25,2026-05-03,5748.41,9312.42,USD,PAID
inv_45972064bcdf1d97,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-03-06,2225.8,2225.8,NZD,PAID
inv_2ba1c69f008d3cd6,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-04-06,2214.82,2214.82,NZD,PAID
inv_0b6c69285d242276,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-05-05,2231.32,2231.32,NZD,PAID
inv_f8ad002d7a2108d7,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-06-02,2218.2,2218.2,NZD,PAID
inv_d42e2b81c345d22f,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-07-06,2220.83,2220.83,NZD,PAID
inv_62afe35ffebe1a59,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-08-05,2225.92,2225.92,NZD,PAID
inv_168f90c60a974967,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-09-04,2214.25,2214.25,NZD,PAID
inv_a4fd1a0ddf699af1,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-10-02,2214.68,2214.68,NZD,PAID
inv_dfdef7c671ad3549,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-11-04,2225.81,2225.81,NZD,PAID
inv_d48106fcffadf660,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2024-12-06,2210.93,2210.93,NZD,PAID
inv_ec26ddf25bf6a50b,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2025-01-04,2222.97,2222.97,NZD,PAID
inv_ae1f966c78b7d16a,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2025-02-05,2220.05,2220.05,NZD,PAID
inv_5bbbf32a303434b6,sub_71061b907e4517a2,subsc_45e2fbefa161ac9c,2025-03-05,2212.89,2212.89,NZD,PAID
inv_d166fe15ec203710,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-03-04,2226.25,2226.25,NZD,PAID
inv_f7e1310f724e82f7,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-04-05,2228.53,2228.53,NZD,PAID
inv_050c15246b255fed,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-05-06,2227.24,2227.24,NZD,PAID
inv_626ad4725d14e6d9,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-06-02,2222.74,2222.74,NZD,PAID
inv_589e483cbc8a3dca,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-07-05,2212.19,2212.19,NZD,PAID
inv_a6363ee1140459e6,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-08-04,2229.5,2229.5,NZD,PAID
inv_70d58002a58f7c27,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-09-06,2219.19,2219.19,NZD,PAID
inv_b31fce8bb93c4a1f,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-10-03,2226.83,2226.83,NZD,PAID
inv_57825d14865cf19f,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-11-02,2231.45,2231.45,NZD,PAID
inv_76eb032cab00ccfe,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2025-12-06,2212.96,2212.96,NZD,PAID
inv_2cbabf950ed9e299,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2026-01-05,2221.27,2221.27,NZD,PAID
inv_176cf69ddd049908,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2026-02-05,2229.01,2229.01,NZD,PAID
inv_59717b48db4ec569,sub_71061b907e4517a2,subsc_9210e5a3f39d7ade,2026-03-05,2223.94,2223.94,NZD,PAID
inv_1d6beab24d81bf89,sub_71061b907e4517a2,subsc_05d6eb4568010221,2026-03-06,2225.76,2225.76,NZD,PAID
inv_3274d5dfc262658e,sub_71061b907e4517a2,subsc_05d6eb4568010221,2026-04-02,2212.84,2212.84,NZD,PAID
inv_429225cdec143bb9,sub_71061b907e4517a2,subsc_05d6eb4568010221,2026-05-03,2221.09,2221.09,NZD,PAID
inv_dd33a496e2246f78,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2023-10-05,582.97,944.41,USD,PAID
inv_2a1cda8ab93482bc,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2023-11-06,581.64,942.26,USD,PAID
inv_578c26c6fb5d968e,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2023-12-05,582.97,944.41,USD,PAID
inv_3d247b99abb2c5cf,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-01-01,580.5,940.41,USD,PAID
inv_3e16c9aa99e5adbe,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-02-02,581.88,942.65,USD,VOIDED
inv_156547c7fdd6cd06,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-03-03,579.15,938.22,USD,POSTED
inv_38fdb1881014e619,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-04-03,583.21,944.8,USD,PAID
inv_2d6cf07b50557c11,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-05-01,582.82,944.17,USD,PAID
inv_b4bf4c9468633212,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-06-05,582.86,944.23,USD,PAID
inv_70a5bb5ee1cad997,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-07-01,579.03,938.03,USD,PAID
inv_c1cc1b815bff2e6a,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-08-05,582.43,943.54,USD,PAID
inv_7b246d73809c1096,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-09-05,583.87,945.87,USD,PAID
inv_3a831f83d65dff22,sub_f86dc17c9a57d565,subsc_2a3b1b6dfea08d2e,2024-10-06,581.1,941.38,USD,PAID
inv_519055c77c7a0c5f,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2024-10-04,522.39,846.27,USD,PAID
inv_126478e9d749b04d,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2024-11-06,522.91,847.11,USD,PAID
inv_d5249c4a7f912120,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2024-12-01,522.52,846.48,USD,PAID
inv_e3344cea36e1e907,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-01-04,524.78,850.14,USD,PAID
inv_ce2e78017a3cf20a,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-02-06,525.23,850.87,USD,PAID
inv_a763c41e77343f7a,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-03-05,524.6,849.85,USD,PAID
inv_e0791e126aeff397,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-04-06,523.74,848.46,USD,PAID
inv_3b14045ad85a63e8,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-05-02,525.93,852.01,USD,PAID
inv_4f5258a36ceb1baa,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-06-02,526.03,852.17,USD,POSTED
inv_8f57c167ba05fc8e,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-07-01,524.73,850.06,USD,PAID
inv_d72c9466d30da131,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-08-02,523.13,847.47,USD,PAID
inv_4d4644d175c13a32,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-09-01,521.72,845.19,USD,PAID
inv_ed43cdb3c09b0b3e,sub_f86dc17c9a57d565,subsc_46eb8943c4dc432e,2025-10-02,522.61,846.63,USD,PAID
inv_a688f6bc15699d2e,sub_f86dc17c9a57d565,subsc_e99ac46e72337a27,2025-10-05,521.09,844.17,USD,PAID
inv_1e3faad481bb4a34,sub_f86dc17c9a57d565,subsc_e99ac46e72337a27,2025-11-05,521.15,844.26,USD,PAID
inv_c2c21c25f8e1a51b,sub_f86dc17c9a57d565,subsc_e99ac46e72337a27,2025-12-05,525.3,850.99,USD,PAID
inv_5970b4cc0573957a,sub_f86dc17c9a57d565,subsc_e99ac46e72337a27,2026-01-06,523.76,848.49,USD,POSTED
inv_3a1824de48ea7ea8,sub_f86dc17c9a57d565,subsc_e99ac46e72337a27,2026-02-02,522.55,846.53,USD,PAID
inv_8264730ac5e15d26,sub_f86dc17c9a57d565,subsc_e99ac46e72337a27,2026-03-02,523.61,848.25,USD,PAID
inv_4211d136cd130cac,sub_f86dc17c9a57d565,subsc_e99ac46e72337a27,2026-04-01,523.06,847.36,USD,PAID
inv_4351b5529c7ef58e,sub_3d43affbeaf5bfac,subsc_6b4d4d7a8d527ae7,2023-09-06,2686.03,2686.03,NZD,PAID
inv_26dec629b21958bc,sub_3d43affbeaf5bfac,subsc_6b4d4d7a8d527ae7,2023-10-02,2685.56,2685.56,NZD,PAID
inv_7a1dbc8ca89a2514,sub_3d43affbeaf5bfac,subsc_6b4d4d7a8d527ae7,2023-11-04,2702.2,2702.2,NZD,PAID
inv_8b04f0d92ed25a36,sub_3d43affbeaf5bfac,subsc_6b4d4d7a8d527ae7,2023-12-06,2703.44,2703.44,NZD,PAID
inv_ebe33073816a5ee5,sub_3d43affbeaf5bfac,subsc_6b4d4d7a8d527ae7,2024-01-04,2676.87,2676.87,NZD,PAID
inv_b389c150421c0f59,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2024-04-05,911.63,1868.84,GBP,PAID
inv_eab3666e7c66d37c,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2024-05-03,911.66,1868.9,GBP,POSTED
inv_5d3217c33dbdfd49,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2024-06-01,912.92,1871.49,GBP,PAID
inv_9b4a4d7dc8d15fff,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2024-07-03,912.96,1871.57,GBP,PAID
inv_5b2dd606b3bbfac1,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2024-08-03,909.66,1864.8,GBP,PAID
inv_f43d9d866ed974ab,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2024-09-04,914.13,1873.97,GBP,PAID
inv_054adccf4de7edd9,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2024-10-02,909.83,1865.15,GBP,PAID
inv_12852a86cc9f03d1,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2024-11-01,912.36,1870.34,GBP,PAID
inv_65d841e6b6f5cb29,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2024-12-05,910.96,1867.47,GBP,PAID
inv_0b8bca1ef99c96ce,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2025-01-02,914.3,1874.31,GBP,PAID
inv_eac4cfe03738387a,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2025-02-06,915.56,1876.9,GBP,PAID
inv_d91d3746bb399553,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2025-03-05,913.31,1872.29,GBP,PAID
inv_45866f2299aa365f,sub_36b1cf01bd32bd2f,subsc_1e87c7b932fa1fd4,2025-04-06,917.0,1879.85,GBP,PAID
inv_c0f8caaf1a6af613,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2025-04-01,1053.98,2160.66,GBP,PAID
inv_87e63f81b4252394,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2025-05-04,1053.68,2160.04,GBP,PAID
inv_076bfb277940b141,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2025-06-01,1053.36,2159.39,GBP,POSTED
inv_ad64096525101472,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2025-07-05,1046.4,2145.12,GBP,PAID
inv_c69e40006f664a70,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2025-08-03,1046.57,2145.47,GBP,PAID
inv_d28eb15c62233e9b,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2025-09-04,1050.11,2152.73,GBP,PAID
inv_a80503c930a51af2,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2025-10-06,1050.38,2153.28,GBP,VOIDED
inv_e01a3010c404397d,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2025-11-06,1047.07,2146.49,GBP,VOIDED
inv_9b6694fd1b1fe943,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2025-12-05,1052.33,2157.28,GBP,PAID
inv_28e6c6d7e3e869ca,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2026-01-03,1046.31,2144.94,GBP,PAID
inv_111044c3188a71ce,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2026-02-06,1055.58,2163.94,GBP,PAID
inv_a776d8ddab4a93b4,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2026-03-04,1049.0,2150.45,GBP,PAID
inv_77c5518286f10dcc,sub_36b1cf01bd32bd2f,subsc_35287f209536c5c4,2026-04-01,1049.84,2152.17,GBP,PAID
inv_04dd067061d30475,sub_36b1cf01bd32bd2f,subsc_35d5f9f946de3b1f,2026-04-02,945.67,1938.62,GBP,PAID
inv_7a5cf9b35de771c4,sub_36b1cf01bd32bd2f,subsc_35d5f9f946de3b1f,2026-05-05,948.25,1943.91,GBP,PAID
inv_c2c7e9a6f49e2db9,sub_f8426c08b3bbd87d,subsc_2960796a04392fc5,2023-11-03,756.03,824.07,AUD,PAID
inv_ac70ad282c3cfc42,sub_f8426c08b3bbd87d,subsc_2960796a04392fc5,2023-12-06,758.93,827.23,AUD,PAID
inv_45b10256d4a26392,sub_f8426c08b3bbd87d,subsc_2960796a04392fc5,2024-01-01,758.7,826.98,AUD,PAID
inv_3f615d3cf437bf20,sub_f8426c08b3bbd87d,subsc_2960796a04392fc5,2024-02-01,757.99,826.21,AUD,PAID
